"ASevents","GeneID","geneSymbol","chr","strand","start","end","PValue","FDR","IncLevelDifference","WT","KI","location"
"se","ENSMUSG00000027763","Mbnl1","chr3","+",60500980,60501094,2.01311165757e-05,0.000230701193092,-0.041,0.051,0.0923333333333333,"chr3:60500980-60501094"
"se","ENSMUSG00000027763","Mbnl1","chr3","+",60500980,60501094,0.000991215257313,0.00594042817293,-0.203,0.187333333333333,0.390666666666667,"chr3:60500980-60501094"
"se","ENSMUSG00000027763","Mbnl1","chr3","+",60528755,60529804,0.00097212481606,0.00583452284675,-0.067,0.795,0.862,"chr3:60528755-60529804"
"se","ENSMUSG00000027763","Mbnl1","chr3","+",60596718,60596829,3.64126556773e-06,5.54450113531e-05,0.011,0.0276666666666667,0.0166666666666667,"chr3:60596718-60596829"
"se","ENSMUSG00000027763","Mbnl1","chr3","+",60614682,60614736,0.00122496060207,0.00709812441897,0.2,0.551333333333333,0.351333333333333,"chr3:60614682-60614736"
"se","ENSMUSG00000027763","Mbnl1","chr3","+",60621422,60621458,2.86786451698e-07,6.8482640927e-06,0.137,0.962333333333333,0.825,"chr3:60621422-60621458"
"se","ENSMUSG00000027763","Mbnl1","chr3","+",60622145,60622240,7.12508940737e-11,6.26588744942e-09,0.104,0.981333333333333,0.877,"chr3:60622145-60622240"
"se","ENSMUSG00000033436","Armcx2","chrX","-",134808234,134808442,0.000157258613962,0.00127332245525,-0.167,0.770333333333333,0.937333333333333,"chrX:134808234-134808442"
"se","ENSMUSG00000033436","Armcx2","chrX","-",134808234,134808499,0.000810368019433,0.0050137329118,-0.139,0.795666666666667,0.934666666666667,"chrX:134808234-134808499"
"se","ENSMUSG00000038346","Zfp384","chr6","+",125024413,125024552,0.0114459437558,0.047222706226,0.242,0.934333333333333,0.692666666666667,"chr6:125024413-125024552"
"se","ENSMUSG00000038346","Zfp384","chr6","+",125024504,125024552,1.2108620695e-07,3.29134326164e-06,0.108,0.985,0.877333333333333,"chr6:125024504-125024552"
"se","ENSMUSG00000038346","Zfp384","chr6","+",125025847,125025940,8.5213837801e-05,0.000763673876097,-0.119,0.881333333333333,1,"chr6:125025847-125025940"
"se","ENSMUSG00000038346","Zfp384","chr6","+",125025847,125025940,0.000323060402485,0.00231693341425,0.181,0.409666666666667,0.228333333333333,"chr6:125025847-125025940"
"se","ENSMUSG00000038346","Zfp384","chr6","+",125026256,125026319,0.0119718064418,0.0489864038157,0.014,0.0463333333333333,0.0326666666666667,"chr6:125026256-125026319"
"se","ENSMUSG00000030058","Copg1","chr6","+",87903484,87903560,0.0001380874194,0.00114515764601,0.023,1,0.977,"chr6:87903484-87903560"
"se","ENSMUSG00000028467","Gba2","chr4","-",43573750,43573866,5.83617267957e-07,1.24321061808e-05,0.053,1,0.947,"chr4:43573750-43573866"
"se","ENSMUSG00000015474","Ppt2","chr17","-",34625636,34625744,1.86514192979e-08,6.98684716068e-07,0.07,0.987,0.917,"chr17:34625636-34625744"
"se","ENSMUSG00000027893","Ahcyl1","chr3","-",107671137,107671244,0.00122767172722,0.00710882449089,0.028,0.983333333333333,0.955666666666667,"chr3:107671137-107671244"
"se","ENSMUSG00000020718","Polg2","chr11","-",106778716,106778807,0.0111084674634,0.0461309968272,0.182,0.203666666666667,0.0216666666666667,"chr11:106778716-106778807"
"se","ENSMUSG00000035293","G2e3","chr12","+",51363951,51364020,8.65973959208e-15,2.29692609019e-12,0.127,0.127333333333333,0,"chr12:51363951-51364020"
"se","ENSMUSG00000035293","G2e3","chr12","+",51365254,51365559,0.0112873080779,0.0467260647456,0.036,1,0.963666666666667,"chr12:51365254-51365559"
"se","ENSMUSG00000030706","Mrpl48","chr7","-",100571251,100571289,0.000156384241855,0.00126749081188,0.039,1,0.961333333333333,"chr7:100571251-100571289"
"se","ENSMUSG00000026811","St6galnac6","chr2","+",32609225,32609316,0.00059727069308,0.0038837946017,0.442,0.969666666666667,0.527666666666667,"chr2:32609225-32609316"
"se","ENSMUSG00000021911","Parg","chr14","+",32217382,32217438,0.000411038468222,0.00283418348424,-0.037,0.0133333333333333,0.05,"chr14:32217382-32217438"
"se","ENSMUSG00000021911","Parg","chr14","+",32262683,32262831,0.00464434405302,0.021972450504,0.024,1,0.975666666666667,"chr14:32262683-32262831"
"se","ENSMUSG00000020076","Ddx50","chr10","-",62619584,62619629,3.44404800456e-07,7.97709428662e-06,0.043,0.994333333333333,0.951333333333333,"chr10:62619584-62619629"
"se","ENSMUSG00000028437","Ubap1","chr4","+",41387174,41387357,0.00038443426614,0.00267768805873,-0.026,0.974333333333333,1,"chr4:41387174-41387357"
"se","ENSMUSG00000027184","Caprin1","chr2","-",103776104,103776157,1.60145008365e-10,1.23852906465e-08,0.027,1,0.972666666666667,"chr2:103776104-103776157"
"se","ENSMUSG00000027184","Caprin1","chr2","-",103788137,103788203,0.000520412413606,0.0034425511431,0.012,0.0303333333333333,0.0183333333333333,"chr2:103788137-103788203"
"se","ENSMUSG00000018068","Ints2","chr11","-",86256421,86256497,3.66607235335e-05,0.00037989010618,0.052,0.088,0.0356666666666667,"chr11:86256421-86256497"
"se","ENSMUSG00000018068","Ints2","chr11","-",86257203,86257415,0.00752555394154,0.0330637816106,-0.17,0.809666666666667,0.979333333333333,"chr11:86257203-86257415"
"se","ENSMUSG00000040247","Tbc1d10c","chr19","-",4185351,4185506,0.000628833797607,0.00403479196319,0.028,1,0.972,"chr19:4185351-4185506"
"se","ENSMUSG00000040247","Tbc1d10c","chr19","-",4187941,4188131,6.21779183696e-10,3.80117422895e-08,0.109,1,0.890666666666667,"chr19:4187941-4188131"
"se","ENSMUSG00000040247","Tbc1d10c","chr19","-",4188245,4188311,0.0100176330233,0.0423387239959,-0.064,0.892,0.956333333333333,"chr19:4188245-4188311"
"se","ENSMUSG00000040247","Tbc1d10c","chr19","-",4188245,4188311,4.51417352387e-08,1.47001155644e-06,0.165,1,0.835333333333333,"chr19:4188245-4188311"
"se","ENSMUSG00000034274","Thoc5","chr11","+",4915488,4915597,0.000302989798315,0.00219500759176,0.071,1,0.929333333333333,"chr11:4915488-4915597"
"se","ENSMUSG00000069769","Msi2","chr11","-",88347052,88347125,1.56125515427e-05,0.000187544492418,-0.023,0.972,0.994666666666667,"chr11:88347052-88347125"
"se","ENSMUSG00000082286","Pisd-ps1","chr11","+",3127130,3127219,6.50649957246e-08,1.96640596142e-06,0.177,0.240333333333333,0.0633333333333333,"chr11:3127130-3127219"
"se","ENSMUSG00000043535","Setx","chr2","+",29125851,29125963,2.09733020951e-08,7.80330210303e-07,0.058,0.997,0.939,"chr2:29125851-29125963"
"se","ENSMUSG00000031878","Nae1","chr8","-",104527377,104527449,9.97110563545e-05,0.000873600597629,0.069,0.990333333333333,0.921666666666667,"chr8:104527377-104527449"
"se","ENSMUSG00000025008","Tctn3","chr19","-",40609201,40609332,0.00164812175557,0.00908898801823,0.147,0.939,0.792333333333333,"chr19:40609201-40609332"
"se","ENSMUSG00000028343","Erp44","chr4","-",48236872,48236988,0.00625050616903,0.0282933041425,0.022,1,0.978,"chr4:48236872-48236988"
"se","ENSMUSG00000052102","Gnpda1","chr18","-",38330485,38330660,0.00611565656849,0.0277593078302,-0.061,0.938666666666667,1,"chr18:38330485-38330660"
"se","ENSMUSG00000052102","Gnpda1","chr18","-",38331967,38332152,0.00262554322769,0.0134257022324,-0.08,0.920333333333333,1,"chr18:38331967-38332152"
"se","ENSMUSG00000038212","Mfsd14b","chr13","-",65072004,65072117,2.21361158625e-07,5.50723790255e-06,-0.039,0.948333333333333,0.987333333333333,"chr13:65072004-65072117"
"se","ENSMUSG00000027845","Dclre1b","chr3","-",103808071,103808098,4.09092632214e-07,9.06674978e-06,-0.204,0.795666666666667,1,"chr3:103808071-103808098"
"se","ENSMUSG00000027845","Dclre1b","chr3","-",103808071,103808237,5.84159600843e-05,0.000555931981242,-0.045,0.955333333333333,1,"chr3:103808071-103808237"
"se","ENSMUSG00000042198","Chchd7","chr4","+",3942987,3943026,1.81188397619e-12,2.73361761362e-10,-0.098,0,0.098,"chr4:3942987-3943026"
"se","ENSMUSG00000001517","Foxm1","chr6","+",128371967,128372012,2.72066710598e-05,0.00029630046727,0.048,1,0.951666666666667,"chr6:128371967-128372012"
"se","ENSMUSG00000017548","Suz12","chr11","+",79999056,79999125,0.00176605501638,0.00960091727087,-0.039,0.899,0.938,"chr11:79999056-79999125"
"se","ENSMUSG00000029397","Rchy1","chr5","-",91957877,91957997,1.23793608046e-05,0.000154343129971,-0.05,0.94,0.990333333333333,"chr5:91957877-91957997"
"se","ENSMUSG00000023044","Csad","chr15","-",102178780,102178832,1.51176093866e-08,5.96184859383e-07,-0.084,0.908666666666667,0.992666666666667,"chr15:102178780-102178832"
"se","ENSMUSG00000023044","Csad","chr15","-",102179828,102179893,1.24490677744e-06,2.31079125785e-05,-0.063,0.919666666666667,0.982333333333333,"chr15:102179828-102179893"
"se","ENSMUSG00000023044","Csad","chr15","-",102202443,102202574,0.000765802062097,0.0047754116545,0.009,0.907,0.898333333333333,"chr15:102202443-102202574"
"se","ENSMUSG00000023044","Csad","chr15","-",102203136,102203260,0.0114377236014,0.0472121899159,0.291,0.957666666666667,0.666666666666667,"chr15:102203136-102203260"
"se","ENSMUSG00000030605","Mfge8","chr7","-",79143277,79143388,4.99600361081e-15,1.39253015898e-12,0.189,0.356,0.167,"chr7:79143277-79143388"
"se","ENSMUSG00000028653","Trit1","chr4","+",123049151,123049264,0.0075077525523,0.0330032052185,-0.134,0.778,0.912333333333333,"chr4:123049151-123049264"
"se","ENSMUSG00000031446","Cul4a","chr8","+",13106193,13106309,0.000156030581943,0.00126524798819,0.044,1,0.955666666666667,"chr8:13106193-13106309"
"se","ENSMUSG00000037474","Dtl","chr1","-",191561424,191561537,7.94365858978e-05,0.000718555915891,0.028,1,0.972,"chr1:191561424-191561537"
"se","ENSMUSG00000027030","Stk39","chr2","-",68308991,68309054,0.00743621248222,0.0327405990245,0.278,0.915333333333333,0.637333333333333,"chr2:68308991-68309054"
"se","ENSMUSG00000034334","Fam151b","chr13","-",92466976,92467112,4.94669109088e-05,0.0004842162797,-0.152,0.847666666666667,1,"chr13:92466976-92467112"
"se","ENSMUSG00000022797","Tfrc","chr16","+",32617096,32617199,5.46166204707e-06,7.77636643845e-05,-0.064,0.936333333333333,1,"chr16:32617096-32617199"
"se","ENSMUSG00000054752","Fsd1l","chr4","+",53687206,53687239,2.69055040655e-05,0.000293409160714,0.196,0.196333333333333,0,"chr4:53687206-53687239"
"se","ENSMUSG00000028578","Caap1","chr4","-",94549118,94549194,0.000114109207476,0.000978376390481,-0.107,0.893,1,"chr4:94549118-94549194"
"se","ENSMUSG00000035778","Ggta1","chr2","-",35432513,35432632,0.000999770262551,0.00598297742637,0.102,1,0.898333333333333,"chr2:35432513-35432632"
"se","ENSMUSG00000032415","Ube2cbp","chr9","-",86440585,86440754,0.00991920541234,0.0420199209186,-0.058,0.942333333333333,1,"chr9:86440585-86440754"
"se","ENSMUSG00000026305","Lrrfip1","chr1","+",91103246,91103318,0.00304068321011,0.0152544342252,-0.012,0.00733333333333333,0.0193333333333333,"chr1:91103246-91103318"
"se","ENSMUSG00000046679","C87436","chr6","+",86449760,86449865,2.57092234048e-05,0.000282612419045,0.042,1,0.957666666666667,"chr6:86449760-86449865"
"se","ENSMUSG00000046679","C87436","chr6","+",86454259,86454313,0.00264013819658,0.0134751932473,-0.324,0.009,0.333333333333333,"chr6:86454259-86454313"
"se","ENSMUSG00000034647","Ankrd12","chr17","-",65982835,65987493,0.000119696510573,0.00101884529833,0.056,1,0.944333333333333,"chr17:65982835-65987493"
"se","ENSMUSG00000034647","Ankrd12","chr17","-",66050625,66050835,3.62832874856e-10,2.47584507345e-08,-0.046,0,0.046,"chr17:66050625-66050835"
"se","ENSMUSG00000039637","Coro7","chr16","-",4628675,4628811,7.65598366679e-05,0.000695594759118,0.018,1,0.982333333333333,"chr16:4628675-4628811"
"se","ENSMUSG00000025283","Sat1","chrX","-",155215120,155215230,0.000530846292062,0.00350452319268,-0.08,0.064,0.143666666666667,"chrX:155215120-155215230"
"se","ENSMUSG00000040455","Usp45","chr4","+",21804225,21804313,0.00468316360686,0.0221453168704,0.131,1,0.868666666666667,"chr4:21804225-21804313"
"se","ENSMUSG00000055240","Zfp101","chr17","-",33393786,33394012,2.89523695157e-05,0.000312006367422,0.07,0.07,0,"chr17:33393786-33394012"
"se","ENSMUSG00000073982","Rhog","chr7","-",102249301,102249388,0.000472049810692,0.0031685139334,0.041,0.047,0.00633333333333333,"chr7:102249301-102249388"
"se","ENSMUSG00000029344","Tpst2","chr5","+",112307565,112308477,7.82963365253e-08,2.299255811e-06,0.049,0.999,0.950333333333333,"chr5:112307565-112308477"
"se","ENSMUSG00000097392","Thoc2l","chr5","+",104524116,104524148,9.51626191403e-07,1.84763786513e-05,-0.128,0.872333333333333,1,"chr5:104524116-104524148"
"se","ENSMUSG00000010755","Cars","chr7","-",143587104,143587193,0.00349993673859,0.0171707815233,-0.046,0.954,1,"chr7:143587104-143587193"
"se","ENSMUSG00000048874","Phf3","chr1","-",30829842,30831559,2.88172620988e-07,6.8482640927e-06,-0.088,0.912,1,"chr1:30829842-30831559"
"se","ENSMUSG00000048874","Phf3","chr1","-",30837104,30837266,6.58334647807e-05,0.000614209295909,-0.283,0.716666666666667,1,"chr1:30837104-30837266"
"se","ENSMUSG00000030122","Ptms","chr6","-",124914407,124914466,1.80362698854e-06,3.14534950441e-05,0.021,0.997666666666667,0.976666666666667,"chr6:124914407-124914466"
"se","ENSMUSG00000020680","Taf15","chr11","+",83488924,83489045,0.000137744292517,0.0011434653662,0.018,0.974666666666667,0.956666666666667,"chr11:83488924-83489045"
"se","ENSMUSG00000031684","Slc10a7","chr8","+",78698519,78698571,0.0112425562475,0.0465956565701,0.197,0.986666666666667,0.789666666666667,"chr8:78698519-78698571"
"se","ENSMUSG00000026172","Bcs1l","chr1","+",74590670,74590734,0.000188831581409,0.00147591984614,-0.027,0.968,0.995,"chr1:74590670-74590734"
"se","ENSMUSG00000026918","Brd3","chr2","-",27453399,27453450,1.57374788123e-06,2.81001996817e-05,0.026,0.0356666666666667,0.00966666666666667,"chr2:27453399-27453450"
"se","ENSMUSG00000026918","Brd3","chr2","-",27472575,27472614,0.000177517328104,0.00140349286215,0.028,0.039,0.011,"chr2:27472575-27472614"
"se","ENSMUSG00000021978","Extl3","chr14","-",65080379,65080475,0.00934061831084,0.0399392792828,-0.029,0.971,1,"chr14:65080379-65080475"
"se","ENSMUSG00000036916","Zfp280c","chrX","-",48588702,48588749,3.00487170729e-05,0.000320669144882,0.075,1,0.924666666666667,"chrX:48588702-48588749"
"se","ENSMUSG00000057193","Slc44a2","chr9","+",21353000,21353128,0.00149122954945,0.00835261237762,-0.048,0.034,0.082,"chr9:21353000-21353128"
"se","ENSMUSG00000032567","Aste1","chr9","+",105396797,105397858,0.00202079052044,0.0107546602293,-0.158,0.842,1,"chr9:105396797-105397858"
"se","ENSMUSG00000032567","Aste1","chr9","+",105397624,105397858,0.0017532594951,0.00954676929312,-0.158,0.842,1,"chr9:105397624-105397858"
"se","ENSMUSG00000032567","Aste1","chr9","+",105402717,105402776,4.51478062459e-05,0.000449428373919,0.198,0.261,0.0633333333333333,"chr9:105402717-105402776"
"se","ENSMUSG00000041966","Dcaf17","chr2","+",71073120,71073199,2.10297914638e-08,7.80665735039e-07,0.188,0.995666666666667,0.807666666666667,"chr2:71073120-71073199"
"se","ENSMUSG00000041966","Dcaf17","chr2","+",71078473,71078579,0.00571061252329,0.026188238412,-0.056,0.928333333333333,0.984666666666667,"chr2:71078473-71078579"
"se","ENSMUSG00000027942","4933434E20Rik","chr3","+",90056206,90056324,0.000120311255507,0.00102301892286,0.035,0.995333333333333,0.960666666666667,"chr3:90056206-90056324"
"se","ENSMUSG00000032320","Rcn2","chr9","+",56042574,56042680,0.00106290295443,0.00629889696778,0.158,0.996,0.837666666666667,"chr9:56042574-56042680"
"se","ENSMUSG00000032320","Rcn2","chr9","+",56042578,56042680,0.00472889813877,0.0223211050207,0.034,1,0.966,"chr9:56042578-56042680"
"se","ENSMUSG00000032320","Rcn2","chr9","+",56045131,56045328,3.65363565558e-06,5.55819041221e-05,0.052,0.998333333333333,0.946333333333333,"chr9:56045131-56045328"
"se","ENSMUSG00000032320","Rcn2","chr9","+",56045131,56045328,7.24408311115e-11,6.30311887634e-09,0.068,0.998,0.930333333333333,"chr9:56045131-56045328"
"se","ENSMUSG00000061136","Prpf40a","chr2","-",53157892,53157917,0.000154660017616,0.00125723380608,-0.092,0.908,1,"chr2:53157892-53157917"
"se","ENSMUSG00000019843","Fyn","chr10","+",39529436,39529601,0.00743805886017,0.0327405990245,0.215,0.934333333333333,0.719,"chr10:39529436-39529601"
"se","ENSMUSG00000019843","Fyn","chr10","+",39529918,39530074,1.16339509137e-07,3.20469552388e-06,0.064,0.982666666666667,0.918333333333333,"chr10:39529918-39530074"
"se","ENSMUSG00000025616","Usp16","chr16","+",87461964,87462140,0.00111451348884,0.00655748634131,0.025,0.987,0.962,"chr16:87461964-87462140"
"se","ENSMUSG00000025616","Usp16","chr16","+",87473106,87473185,2.043129812e-07,5.13750302115e-06,0.102,1,0.898,"chr16:87473106-87473185"
"se","ENSMUSG00000025616","Usp16","chr16","+",87480874,87480969,2.93622886318e-05,0.000315184619158,0.088,1,0.912,"chr16:87480874-87480969"
"se","ENSMUSG00000041025","Iffo2","chr4","+",139606421,139606562,1.25707228535e-05,0.000156255130254,-0.101,0.899,1,"chr4:139606421-139606562"
"se","ENSMUSG00000026860","Sh3glb2","chr2","-",30348554,30348617,8.00172487936e-07,1.5988865813e-05,0.077,1,0.923333333333333,"chr2:30348554-30348617"
"se","ENSMUSG00000034757","Tmub2","chr11","+",102285979,102286116,0.000949668578157,0.00571852792669,-0.134,0,0.134333333333333,"chr11:102285979-102286116"
"se","ENSMUSG00000024078","Ttc27","chr17","+",74835332,74835385,6.99587543036e-05,0.00064560702274,0.048,0.994,0.945666666666667,"chr17:74835332-74835385"
"se","ENSMUSG00000024078","Ttc27","chr17","+",74840298,74840464,2.82303703181e-06,4.47689813974e-05,0.131,1,0.868666666666667,"chr17:74840298-74840464"
"se","ENSMUSG00000011158","Brf1","chr12","-",112973849,112974031,0.00850318682202,0.0368277343398,-0.014,0.0103333333333333,0.0243333333333333,"chr12:112973849-112974031"
"se","ENSMUSG00000011158","Brf1","chr12","-",112983026,112983058,0.000692440767561,0.00438305943901,0.175,0.416333333333333,0.241,"chr12:112983026-112983058"
"se","ENSMUSG00000085399","Foxd2os","chr4","+",114912169,114913874,0.00337239493011,0.0166393743251,-0.115,0.081,0.195666666666667,"chr4:114912169-114913874"
"se","ENSMUSG00000085399","Foxd2os","chr4","+",114920439,114920555,0.000912719314614,0.0055324987574,0.135,1,0.865333333333333,"chr4:114920439-114920555"
"se","ENSMUSG00000085399","Foxd2os","chr4","+",114920439,114920555,0.00375164576718,0.018253199598,0.223,0.723333333333333,0.5,"chr4:114920439-114920555"
"se","ENSMUSG00000032612","Usp4","chr9","+",108388276,108388380,1.22124532709e-15,3.86218834692e-13,0.112,0.981666666666667,0.87,"chr9:108388276-108388380"
"se","ENSMUSG00000055850","Rnf181","chr6","-",72360874,72360949,2.08300647524e-05,0.000237387674881,-0.027,0.966333333333333,0.993333333333333,"chr6:72360874-72360949"
"se","ENSMUSG00000055850","Rnf181","chr6","-",72360874,72361013,1.46533689405e-06,2.64807310139e-05,-0.087,0.890666666666667,0.977666666666667,"chr6:72360874-72361013"
"se","ENSMUSG00000023938","Aars2","chr17","+",45517911,45518021,3.88180035593e-06,5.84580648839e-05,-0.083,0.917333333333333,1,"chr17:45517911-45518021"
"se","ENSMUSG00000097277","2900076A07Rik","chr7","+",81528786,81528940,7.41383928915e-07,1.51266237109e-05,-0.28,0.719666666666667,1,"chr7:81528786-81528940"
